study_accession	sample_accession	sample_title	sample_alias	run_accession	library_layout	read_count	submitted_bytes	fastq_bytes	fastq_ftp
PRJEB4336	SAMEA2151007	Stool sample from danish	MetaHIT-MH0422	ERR321620	PAIRED	39741160	3014317385;2984973404	3139887690;3109841236	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321620/ERR321620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321620/ERR321620_2.fastq.gz
PRJEB4336	SAMEA2155093	Stool sample from danish	MetaHIT-MH0423	ERR321621	PAIRED	41197728	3164579537;3149124474	3295564023;3279415188	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321621/ERR321621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321621/ERR321621_2.fastq.gz
PRJEB4336	SAMEA2145815	Stool sample from danish	MetaHIT-MH0424	ERR321622	PAIRED	39518019	3022713853;3011285512	3143897334;3131520254	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321622/ERR321622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321622/ERR321622_2.fastq.gz
PRJEB4336	SAMEA2162844	Stool sample from danish	MetaHIT-MH0425	ERR321623	PAIRED	46336940	3536168859;3512717034	3680759226;3656510913	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321623/ERR321623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321623/ERR321623_2.fastq.gz
PRJEB4336	SAMEA2150234	Stool sample from danish	MetaHIT-MH0426	ERR321624	PAIRED	45647261	3581959121;3560282919	3725820597;3703013998	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321624/ERR321624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321624/ERR321624_2.fastq.gz
PRJEB4336	SAMEA2144223	Stool sample from danish	MetaHIT-MH0427	ERR321625	PAIRED	46210848	3586575641;3581543708	3733423135;3727235275	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321625/ERR321625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321625/ERR321625_2.fastq.gz
PRJEB4336	SAMEA2155512	Stool sample from danish	MetaHIT-MH0428	ERR321626	PAIRED	49930665	3869764595;3832297003	4027978482;3989536497	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321626/ERR321626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321626/ERR321626_2.fastq.gz
PRJEB4336	SAMEA2157977	Stool sample from danish	MetaHIT-MH0429	ERR321627	PAIRED	32430161	2441190515;2412995296	2543055224;2514299880	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321627/ERR321627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321627/ERR321627_2.fastq.gz
PRJEB4336	SAMEA2159338	Stool sample from danish	MetaHIT-MH0430	ERR321628	PAIRED	32412558	2461624094;2451387525	2559793069;2548961654	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321628/ERR321628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321628/ERR321628_2.fastq.gz
PRJEB4336	SAMEA2161597	Stool sample from danish	MetaHIT-MH0431	ERR321629	PAIRED	44534551	3468403469;3486084293	3607598829;3623896511	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321629/ERR321629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321629/ERR321629_2.fastq.gz
PRJEB4336	SAMEA2146009	Stool sample from danish	MetaHIT-MH0432	ERR321630	PAIRED	45883744	3560144151;3557112817	3705717180;3701462386	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321630/ERR321630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321630/ERR321630_2.fastq.gz
PRJEB4336	SAMEA2155758	Stool sample from danish	MetaHIT-MH0433	ERR321631	PAIRED	42334046	3280267357;3291687248	3414430252;3424951145	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321631/ERR321631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321631/ERR321631_2.fastq.gz
PRJEB4336	SAMEA2155134	Stool sample from danish	MetaHIT-MH0434	ERR321632	PAIRED	47214790	3677283580;3705023457	3826905378;3853470102	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321632/ERR321632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321632/ERR321632_2.fastq.gz
PRJEB4336	SAMEA2148094	Stool sample from danish	MetaHIT-MH0435	ERR321633	PAIRED	53159662	4074603331;4094284306	4242663676;4261577875	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321633/ERR321633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321633/ERR321633_2.fastq.gz
PRJEB4336	SAMEA2160152	Stool sample from danish	MetaHIT-MH0436	ERR321634	PAIRED	51157803	4001884439;4041783154	4164296792;4202672268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321634/ERR321634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321634/ERR321634_2.fastq.gz
PRJEB4336	SAMEA2142349	Stool sample from danish	MetaHIT-MH0437	ERR321635	PAIRED	49333495	3824949375;3846743328	3981076977;4001534254	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321635/ERR321635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321635/ERR321635_2.fastq.gz
PRJEB4336	SAMEA2156850	Stool sample from danish	MetaHIT-MH0438	ERR321636	PAIRED	48206629	3715600202;3707408262	3869003189;3859917684	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321636/ERR321636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321636/ERR321636_2.fastq.gz
PRJEB4336	SAMEA2149241	Stool sample from danish	MetaHIT-MH0439	ERR321637	PAIRED	49032102	3794208067;3794720835	3949806464;3949123824	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321637/ERR321637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321637/ERR321637_2.fastq.gz
PRJEB4336	SAMEA2151010	Stool sample from danish	MetaHIT-MH0440	ERR321638	PAIRED	48397323	3746203502;3744060546	3899908921;3896564592	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321638/ERR321638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321638/ERR321638_2.fastq.gz
PRJEB4336	SAMEA2160998	Stool sample from danish	MetaHIT-MH0441	ERR321639	PAIRED	45146448	3498446888;3522386832	3641801345;3664658379	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321639/ERR321639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321639/ERR321639_2.fastq.gz
PRJEB4336	SAMEA2152064	Stool sample from danish	MetaHIT-MH0442	ERR321640	PAIRED	49448776	3738359485;3706951754	3895276632;3863835247	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321640/ERR321640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321640/ERR321640_2.fastq.gz
PRJEB4336	SAMEA2162475	Stool sample from danish	MetaHIT-MH0443	ERR321641	PAIRED	48733462	3840817879;3846585878	3994463425;3999689054	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321641/ERR321641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321641/ERR321641_2.fastq.gz
PRJEB4336	SAMEA2149068	Stool sample from danish	MetaHIT-MH0444	ERR321642	PAIRED	49356390	3801463253;3798455374	3946844045;3942978416	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321642/ERR321642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321642/ERR321642_2.fastq.gz
PRJEB4336	SAMEA2148412	Stool sample from danish	MetaHIT-MH0445	ERR321643	PAIRED	46018505	3624619372;3626485898	3766614142;3767992084	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321643/ERR321643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321643/ERR321643_2.fastq.gz
PRJEB4336	SAMEA2163432	Stool sample from danish	MetaHIT-MH0446	ERR321644	PAIRED	58537173	4520241768;4539783297	4703701582;4721240619	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321644/ERR321644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321644/ERR321644_2.fastq.gz
PRJEB4336	SAMEA2157972	Stool sample from danish	MetaHIT-MH0447	ERR321645	PAIRED	54622453	4249789591;4224297229	4421620544;4394844117	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321645/ERR321645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321645/ERR321645_2.fastq.gz
PRJEB4336	SAMEA2155255	Stool sample from danish	MetaHIT-MH0448	ERR321646	PAIRED	45073600	3503427899;3479399059	3646020554;3621005136	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321646/ERR321646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321646/ERR321646_2.fastq.gz
PRJEB4336	SAMEA2163583	Stool sample from danish	MetaHIT-MH0450	ERR321647	PAIRED	45982409	3542640598;3528543985	3687789572;3672819192	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321647/ERR321647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321647/ERR321647_2.fastq.gz
PRJEB4336	SAMEA2162036	Stool sample from danish	MetaHIT-MH0451	ERR321648	PAIRED	42970651	3303054041;3308046838	3428679813;3432575037	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321648/ERR321648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321648/ERR321648_2.fastq.gz
PRJEB4336	SAMEA2158062	Stool sample from danish	MetaHIT-MH0452	ERR321649	PAIRED	49900968	3727373628;3687366081	3883316851;3843241015	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321649/ERR321649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321649/ERR321649_2.fastq.gz
PRJEB4336	SAMEA1970858	Stool sample from danish	MetaHIT-MH0453	ERR321650	PAIRED	43368945	3351719846;3334759398	3488779392;3470901664	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321650/ERR321650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321650/ERR321650_2.fastq.gz
PRJEB4336	SAMEA2154620	Stool sample from danish	MetaHIT-MH0454	ERR321651	PAIRED	44553542	3460805768;3441591212	3601341031;3581230566	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321651/ERR321651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321651/ERR321651_2.fastq.gz
PRJEB4336	SAMEA2162640	Stool sample from danish	MetaHIT-MH0455	ERR321652	PAIRED	49049383	3788592724;3777149039	3943947230;3931900254	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321652/ERR321652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321652/ERR321652_2.fastq.gz
PRJEB4336	SAMEA2149983	Stool sample from danish	MetaHIT-MH0456	ERR321653	PAIRED	44057142	3350996659;3340868792	3490519491;3479613415	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321653/ERR321653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321653/ERR321653_2.fastq.gz
PRJEB4336	SAMEA2156486	Stool sample from danish	MetaHIT-MH0457	ERR321654	PAIRED	47565005	3692287798;3684002100	3842922041;3833733308	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321654/ERR321654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321654/ERR321654_2.fastq.gz
PRJEB4336	SAMEA2148755	Stool sample from danish	MetaHIT-MH0458	ERR321655	PAIRED	43801963	3313947872;3299460143	3452373659;3437164834	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321655/ERR321655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321655/ERR321655_2.fastq.gz
PRJEB4336	SAMEA2150168	Stool sample from danish	MetaHIT-MH0462	ERR321656	PAIRED	52266862	3992391424;3970188323	4158827275;4136182022	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321656/ERR321656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321656/ERR321656_2.fastq.gz
